Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
ache,aS,ache,NOM,0,0,1,4,4,2,1,NOM
acheminement,aS°min°m@,acheminement,NOM,0.2,0.2,1,12,9,7,5,NOM
aches,aS,ache,NOM,0,0,0,5,0,2,1,NOM
acheteur,aS°t9R,acheteur,NOM,6.57,3.89,1,8,7,5,3,NOM
acheteurs,aS°t9R,acheteur,NOM,6.57,2.5,0,9,0,5,3,NOM
acheteuse,aS°t2z,acheteur,NOM,6.57,0.16,0,9,0,0,3,NOM
acheteuses,aS°t2z,acheteur,NOM,6.57,0.02,0,10,0,0,3,NOM
achillée,akile,achillée,NOM,0.01,0.01,1,8,4,5,3,NOM
achondroplasie,ak§dRoplazi,achondroplasie,NOM,0.04,0.03,1,14,5,4,5,NOM
achondroplasies,ak§dRoplazi,achondroplasie,NOM,0.04,0.01,0,15,0,4,5,NOM
achoppement,aSOp°m@,achoppement,NOM,0.01,0.01,1,11,8,5,4,NOM
achèvement,aSEv°m@,achèvement,NOM,0.52,0.52,1,10,4,4,4,NOM
achèvements,aSEv°m@,achèvement,NOM,0.52,0,0,11,0,4,4,NOM
achélème,akelEm,achélème,NOM,0,0,1,8,4,4,3,NOM
achélèmes,akelEm,achélème,NOM,0,0,0,9,0,4,3,NOM
acid jazz,asiddZaz,acid jazz,NOM,0.03,0.03,1,9,5,5,3,NOM
acide,asid,acide,NOM,9.46,8.44,1,5,5,4,2,"ADJ,NOM"
acides,asid,acide,NOM,9.46,1.02,0,6,0,4,2,"ADJ,NOM"
acidité,asidite,acidité,NOM,0.29,0.27,1,7,5,6,4,NOM
acidités,asidite,acidité,NOM,0.29,0.02,0,8,0,6,4,NOM
acidocétose,asidosetoz,acidocétose,NOM,0.08,0.08,1,11,6,6,5,NOM
acidose,asidoz,acidose,NOM,0.22,0.22,1,7,6,6,3,NOM
acier,asje,acier,NOM,13.88,13.85,1,5,4,4,2,NOM
aciers,asje,acier,NOM,13.88,0.03,0,6,0,4,2,NOM
aciérie,asjeRi,aciérie,NOM,2.21,0.67,1,7,4,5,3,NOM
aciéries,asjeRi,aciérie,NOM,2.21,1.53,0,8,0,5,3,NOM
acmé,akme,acmé,NOM,0.01,0.01,1,4,3,3,2,NOM
acné,akne,acné,NOM,1.9,1.9,1,4,4,3,2,NOM
acnés,akne,acné,NOM,1.9,0,0,5,0,3,2,NOM
acolyte,akolit,acolyte,NOM,1.45,0.75,1,7,4,5,3,NOM
acolytes,akolit,acolyte,NOM,1.45,0.7,0,8,0,5,3,NOM
acompte,ak§t,acompte,NOM,3.67,3.33,1,7,4,4,2,NOM
acomptes,ak§t,acompte,NOM,3.67,0.34,0,8,0,4,2,NOM
aconiers,akonje,aconier,NOM,0,0,0,8,0,0,3,NOM
aconit,akonit,aconit,NOM,0.14,0.14,1,6,6,4,3,NOM
acouphène,akufEn,acouphène,NOM,0.18,0.18,1,9,5,4,3,NOM
acoustique,akustik,acoustique,NOM,0.57,0.55,1,10,5,4,3,"ADJ,NOM"
acoustiques,akustik,acoustique,NOM,0.57,0.02,0,11,0,4,3,"ADJ,NOM"
acqua-toffana,akwatofana,acqua-toffana,NOM,0,0,1,13,5,6,5,NOM
acquiescement,akjEs°m@,acquiescement,NOM,0.15,0.15,1,13,10,4,4,NOM
acquiescements,akjEs°m@,acquiescement,NOM,0.15,0,0,14,0,4,4,NOM
acquis,aki,acquis,NOM,0.29,0.29,1,6,6,3,2,"ADJ,NOM,VER"
acquisition,akizisj§,acquisition,NOM,2.15,1.35,1,11,7,4,4,NOM
acquisitions,akizisj§,acquisition,NOM,2.15,0.81,0,12,0,4,4,NOM
acquit,aki,acquit,NOM,0.29,0.29,1,6,6,3,2,"NOM,VER"
acquits,aki,acquit,NOM,0.29,0,0,7,0,3,2,NOM
acquittement,akit°m@,acquittement,NOM,0.6,0.6,1,12,9,5,4,NOM
acquitté,akite,acquitté,NOM,0.35,0.23,1,8,8,5,3,"VER,ADJ,NOM"
acquittés,akite,acquitté,NOM,0.35,0.12,0,9,0,5,3,"VER,ADJ,NOM"
acquéreur,akeR9R,acquéreur,NOM,0.58,0.23,1,9,7,5,3,NOM
acquéreurs,akeR9R,acquéreur,NOM,0.58,0.35,0,10,0,5,3,NOM
acquêt,akE,acquêt,NOM,0.14,0,1,6,5,3,2,NOM
acquêts,akE,acquêt,NOM,0.14,0.14,0,7,0,3,2,NOM
acra,akRa,acra,NOM,0.27,0.27,1,4,4,4,2,NOM
acre,akR,acre,NOM,0.83,0.27,1,4,4,3,1,NOM
acres,akR,acre,NOM,0.83,0.56,0,5,0,3,1,NOM
acrimonie,akRimoni,acrimonie,NOM,0.06,0.06,1,9,9,8,4,NOM
acrobate,akRobat,acrobate,NOM,2.34,1.46,1,8,8,7,3,NOM
acrobates,akRobat,acrobate,NOM,2.34,0.89,0,9,0,7,3,NOM
acrobatie,akRobasi,acrobatie,NOM,0.81,0.32,1,9,9,7,4,NOM
acrobaties,akRobasi,acrobatie,NOM,0.81,0.5,0,10,0,7,4,NOM
acromion,akRomj§,acromion,NOM,0.01,0.01,1,8,5,5,3,NOM
acronyme,akRonim,acronyme,NOM,0.19,0.19,1,8,5,5,3,NOM
acrophobie,akRofobi,acrophobie,NOM,0.08,0.08,1,10,6,5,4,NOM
acropole,akRopOl,acropole,NOM,0,0,1,8,6,5,3,NOM
acrostiche,akROstiS,acrostiche,NOM,0.02,0.02,1,10,5,5,3,NOM
acrotère,akRotER,acrotère,NOM,0,0,1,8,5,5,3,NOM
acrylique,akRilik,acrylique,NOM,0.5,0.4,1,9,6,6,3,"ADJ,NOM"
acryliques,akRilik,acrylique,NOM,0.5,0.1,0,10,0,6,3,"ADJ,NOM"
acrylonitrile,akRilonitRil,acrylonitrile,NOM,0.01,0.01,1,13,6,6,5,NOM
acte,akt,acte,NOM,56.81,39.19,1,4,4,3,1,NOM
actes,akt,acte,NOM,56.81,17.62,0,5,0,3,1,NOM
acteur,akt9R,acteur,NOM,74.77,30.51,1,6,5,4,2,NOM
acteurs,akt9R,acteur,NOM,74.77,17.92,0,7,0,4,2,NOM
actif,aktif,actif,NOM,1.58,0.84,1,5,5,5,2,"ADJ,NOM"
actifs,aktif,actif,NOM,1.58,0.74,0,6,0,5,2,"ADJ,NOM"
actine,aktin,actine,NOM,0.01,0.01,1,6,6,5,2,NOM
actinies,aktini,actinie,NOM,0,0,0,8,0,0,3,NOM
action,aksj§,action,NOM,69.27,49.97,1,6,6,5,2,NOM
action painting,akSj9npEjntiG,action painting,NOM,0,0,1,15,7,3,4,NOM
actionnaire,aksjonER,actionnaire,NOM,3.72,1.21,1,11,9,7,3,NOM
actionnaires,aksjonER,actionnaire,NOM,3.72,2.51,0,12,0,7,3,NOM
actionnariat,aksjOnaRja,actionnariat,NOM,0.01,0.01,1,12,9,7,4,NOM
actionnement,aksjOn°m@,actionnement,NOM,0.01,0.01,1,12,9,7,4,NOM
actionneur,aksjOn9R,actionneur,NOM,0.01,0.01,1,10,9,7,3,NOM
actions,aksj§,action,NOM,69.27,19.3,0,7,0,5,2,"NOM,VER"
activateur,aktivat9R,activateur,NOM,0.1,0.1,1,10,8,7,4,NOM
activation,aktivasj§,activation,NOM,2.27,2.21,1,10,8,7,4,NOM
activations,aktivasj§,activation,NOM,2.27,0.07,0,11,0,7,4,NOM
activisme,aktivizm,activisme,NOM,0.15,0.15,1,9,8,7,3,NOM
activiste,aktivist,activiste,NOM,0.88,0.23,1,9,8,7,3,"ADJ,NOM"
activistes,aktivist,activiste,NOM,0.88,0.65,0,10,0,7,3,"ADJ,NOM"
activité,aktivite,activité,NOM,23.47,13.05,1,8,7,7,4,NOM
activités,aktivite,activité,NOM,23.47,10.42,0,9,0,7,4,NOM
actrice,aktRis,acteur,NOM,74.77,23.83,0,7,0,0,2,NOM
actrices,aktRis,acteur,NOM,74.77,2.5,0,8,0,0,2,NOM
actuaire,akt8ER,actuaire,NOM,0.03,0.03,1,8,6,6,2,NOM
actualisation,akt8alizasj§,actualisation,NOM,0.03,0.03,1,13,9,9,5,NOM
actualité,akt8alite,actualité,NOM,3.25,1.79,1,9,8,8,4,NOM
actualités,akt8alite,actualité,NOM,3.25,1.45,0,10,0,8,4,NOM
actuation,akt8asj§,actuation,NOM,0.01,0.01,1,9,6,6,3,NOM
acuité,ak8ite,acuité,NOM,0.56,0.56,1,6,4,3,3,NOM
acumen,akymEn,acumen,NOM,0,0,1,6,4,5,3,NOM
acuponcteur,akyp§kt9R,acuponcteur,NOM,0.23,0.23,1,11,9,8,4,NOM
acuponcture,akyp§ktyR,acuponcture,NOM,0.17,0.17,1,11,9,8,4,NOM
acupuncteur,akyp§kt9R,acupuncteur,NOM,0.11,0.11,1,11,9,8,4,NOM
acupuncture,akyp§ktyR,acupuncture,NOM,0.79,0.79,1,11,9,8,4,NOM
acéphale,asefal,acéphale,NOM,0,0,1,8,4,4,3,"ADJ,NOM"
acéphales,asefal,acéphale,NOM,0,0,0,9,0,4,3,NOM
acétate,asetat,acétate,NOM,0.2,0.2,1,7,5,6,3,NOM
acétone,asetOn,acétone,NOM,0.21,0.21,1,7,5,5,3,NOM
acétylcholine,asetilkolin,acétylcholine,NOM,0.25,0.25,1,13,7,7,5,NOM
acétylène,asetilEn,acétylène,NOM,0.18,0.18,1,9,7,7,4,NOM
ada,ada,ada,NOM,0.05,0.05,1,3,3,3,2,NOM
adage,adaZ,adage,NOM,0.62,0.61,1,5,5,4,2,NOM
adages,adaZ,adage,NOM,0.62,0.01,0,6,0,4,2,NOM
adagio,adadZjo,adagio,NOM,0.13,0.13,1,6,5,4,3,"ADV,NOM"
adaptabilité,adaptabilite,adaptabilité,NOM,0.16,0.16,1,12,8,8,6,NOM
adaptateur,adaptat9R,adaptateur,NOM,0.15,0.12,1,10,8,8,4,NOM
adaptateurs,adaptat9R,adaptateur,NOM,0.15,0.04,0,11,0,8,4,NOM
adaptation,adaptasj§,adaptation,NOM,2.48,2.46,1,10,9,7,4,NOM
adaptations,adaptasj§,adaptation,NOM,2.48,0.03,0,11,0,7,4,NOM
addenda,ad5da,addenda,NOM,0.07,0.07,1,7,7,5,3,NOM
addendum,ad5dOm,addendum,NOM,0.01,0.01,1,8,7,5,3,NOM
addiction,adiksj§,addiction,NOM,0.41,0.41,1,9,5,4,3,NOM
additif,aditif,additif,NOM,0.21,0.15,1,7,7,5,3,"ADJ,NOM"
additifs,aditif,additif,NOM,0.21,0.06,0,8,0,5,3,"ADJ,NOM"
addition,adisj§,addition,NOM,8.61,8.24,1,8,8,6,3,NOM
additions,adisj§,addition,NOM,8.61,0.37,0,9,0,6,3,NOM
adducteur,adykt9R,adducteur,NOM,0.02,0.01,1,9,7,5,3,NOM
adducteurs,adykt9R,adducteur,NOM,0.02,0.01,0,10,0,5,3,NOM
adduction,adyksj§,adduction,NOM,0.04,0.04,1,9,7,5,3,NOM
adent,ad@,adent,NOM,0.01,0.01,1,5,4,3,2,NOM
adepte,adEpt,adepte,NOM,2.73,0.88,1,6,4,3,2,NOM
adeptes,adEpt,adepte,NOM,2.73,1.85,0,7,0,3,2,NOM
adhérence,adeR@s,adhérence,NOM,0.11,0.06,1,9,8,6,3,NOM
adhérences,adeR@s,adhérence,NOM,0.11,0.04,0,10,0,6,3,NOM
adhérent,adeR@,adhérent,NOM,0.57,0.16,1,8,8,5,3,"ADJ,NOM"
adhérents,adeR@,adhérent,NOM,0.57,0.42,0,9,0,5,3,"ADJ,NOM"
adhésif,adezif,adhésif,NOM,0.76,0.7,1,7,7,5,3,"ADJ,NOM"
adhésifs,adezif,adhésif,NOM,0.76,0.05,0,8,0,5,3,"ADJ,NOM"
adhésion,adezj§,adhésion,NOM,0.5,0.45,1,8,7,5,3,NOM
adhésions,adezj§,adhésion,NOM,0.5,0.04,0,9,0,5,3,NOM
adieu,adj2,adieu,NOM,44.44,36.86,1,5,4,4,2,"NOM,ONO"
adieux,adj2,adieu,NOM,44.44,7.57,0,6,0,4,2,NOM
adiposité,adipozite,adiposité,NOM,0,0,1,9,5,5,5,NOM
adja,adZa,adja,NOM,0,0,1,4,4,4,2,NOM
adjas,adZa,adja,NOM,0,0,0,5,0,4,2,NOM
adjectif,adZEktif,adjectif,NOM,0.45,0.28,1,8,4,4,3,"ADJ,NOM"
adjectifs,adZEktif,adjectif,NOM,0.45,0.17,0,9,0,4,3,NOM
adjoint,adZw5,adjoint,NOM,9.42,6.54,1,7,7,5,2,"VER,ADJ,NOM"
adjointe,adZw5t,adjoint,NOM,9.42,0.21,0,8,0,0,2,"VER,ADJ,NOM"
adjointes,adZw5t,adjoint,NOM,9.42,0.01,0,9,0,0,2,NOM
adjoints,adZw5,adjoint,NOM,9.42,2.66,0,8,0,5,2,"VER,ADJ,NOM"
adjonction,adZ§ksj§,adjonction,NOM,0.02,0.02,1,10,5,4,3,NOM
adjudant,adZyd@,adjudant,NOM,16.6,16.49,1,8,8,6,3,NOM
adjudant-chef,adZyd@SEf,adjudant-chef,NOM,2.57,2.57,1,13,10,7,4,NOM
adjudant-major,adZyd@maZOR,adjudant-major,NOM,0.05,0.05,1,14,10,7,5,NOM
adjudants,adZyd@,adjudant,NOM,16.6,0.11,0,9,0,6,3,NOM
adjudants-chefs,adZyd@SEf,adjudant-chef,NOM,2.57,0,0,15,0,7,4,NOM
adjudication,adZydikasj§,adjudication,NOM,0.37,0.02,1,12,6,6,5,NOM
adjudications,adZydikasj§,adjudication,NOM,0.37,0.34,0,13,0,6,5,NOM
adjupète,adZypEt,adjupète,NOM,0,0,1,8,5,5,3,NOM
adjupètes,adZypEt,adjupète,NOM,0,0,0,9,0,5,3,NOM
adjuration,adZyRasj§,adjuration,NOM,0,0,1,10,6,6,4,NOM
adjurations,adZyRasj§,adjuration,NOM,0,0,0,11,0,6,4,NOM
adjutrice,adZytRis,adjutrice,NOM,0,0,1,9,5,5,3,NOM
adjuvants,adZyv@,adjuvant,NOM,0.01,0.01,0,9,0,0,3,"ADJ,NOM"
administrateur,administRat9R,administrateur,NOM,4.95,4.05,1,14,12,12,5,NOM
administrateurs,administRat9R,administrateur,NOM,4.95,0.8,0,15,0,12,5,NOM
administratif,administRatif,administratif,NOM,0.11,0.06,1,13,13,13,5,"ADJ,NOM"
administratifs,administRatif,administratif,NOM,0.11,0.04,0,14,0,13,5,"ADJ,NOM"
administration,administRasj§,administration,NOM,13.4,13.24,1,14,13,11,5,NOM
administrations,administRasj§,administration,NOM,13.4,0.16,0,15,0,11,5,NOM
administrative,administRativ,administratif,NOM,0.11,0.01,0,14,0,0,5,"ADJ,NOM"
administratrice,administRatRis,administrateur,NOM,4.95,0.1,0,15,0,0,5,NOM
administré,administRe,administré,NOM,0.47,0.2,1,10,10,10,4,"VER,ADJ,NOM"
administrée,administRe,administré,NOM,0.47,0,0,11,0,10,4,"VER,ADJ,NOM"
administrées,administRe,administré,NOM,0.47,0,0,12,0,10,4,"VER,ADJ,NOM"
administrés,administRe,administré,NOM,0.47,0.27,0,11,0,10,4,"VER,NOM"
admirateur,admiRat9R,admirateur,NOM,5.64,2.63,1,10,8,8,4,"ADJ,NOM"
admirateurs,admiRat9R,admirateur,NOM,5.64,2.33,0,11,0,8,4,"ADJ,NOM"
admiration,admiRasj§,admiration,NOM,4.54,4.54,1,10,9,7,4,NOM
admirations,admiRasj§,admiration,NOM,4.54,0,0,11,0,7,4,NOM
admiratrice,admiRatRis,admirateur,NOM,5.64,0.32,0,11,0,0,4,"ADJ,NOM"
admiratrices,admiRatRis,admirateur,NOM,5.64,0.36,0,12,0,0,4,NOM
admis,admi,admis,NOM,0.12,0.12,1,5,5,4,2,"VER,ADJ,NOM"
admissibilité,admisibilite,admissibilité,NOM,0.02,0.02,1,13,9,8,6,NOM
admissible,admisibl,admissible,NOM,0.01,0,1,10,9,8,3,"ADJ,NOM"
admissibles,admisibl,admissible,NOM,0.01,0.01,0,11,0,8,3,"ADJ,NOM"
admission,admisj§,admission,NOM,3.42,2.34,1,9,8,6,3,NOM
admissions,admisj§,admission,NOM,3.42,1.08,0,10,0,6,3,NOM
admixtion,admiksj§,admixtion,NOM,0,0,1,9,5,5,3,NOM
admonestation,admonEstasj§,admonestation,NOM,0,0,1,13,9,9,5,NOM
admonestations,admonEstasj§,admonestation,NOM,0,0,0,14,0,9,5,NOM
admonition,admonisj§,admonition,NOM,0.12,0.01,1,10,6,6,4,NOM
admonitions,admonisj§,admonition,NOM,0.12,0.11,0,11,0,6,4,NOM
ado,ado,ado,NOM,3.4,3.4,1,3,3,3,2,NOM
adobe,adOb,adobe,NOM,0.08,0.08,1,5,4,4,2,NOM
adolescence,adoles@s,adolescence,NOM,2.88,2.88,1,11,10,8,4,NOM
adolescences,adoles@s,adolescence,NOM,2.88,0,0,12,0,8,4,NOM
adolescent,adoles@,adolescent,NOM,6.84,2.38,1,10,10,7,4,"ADJ,NOM"
adolescente,adoles@t,adolescent,NOM,6.84,1.59,0,11,0,0,4,"ADJ,NOM"
adolescentes,adoles@t,adolescent,NOM,6.84,0.53,0,12,0,0,4,"ADJ,NOM"
adolescents,adoles@,adolescent,NOM,6.84,2.34,0,11,0,7,4,"ADJ,NOM"
adon,ad§,adon,NOM,0.01,0.01,1,4,4,3,2,NOM
adonies,adoni,adonies,NOM,0,0,1,7,6,5,3,NOM
adonis,adonis,adonis,NOM,0.28,0.28,1,6,6,6,3,NOM
adoptant,adOpt@,adoptant,NOM,0,0,1,8,7,6,3,"ADJ,NOM,VER"
adoption,adOpsj§,adoption,NOM,4.06,3.97,1,8,7,5,3,NOM
adoptions,adOpsj§,adoption,NOM,4.06,0.09,0,9,0,5,3,"NOM,VER"
adopté,adOpte,adopté,NOM,0.09,0.03,1,6,6,6,3,"VER,ADJ,NOM"
adoptée,adOpte,adopté,NOM,0.09,0.05,0,7,0,6,3,"VER,ADJ,NOM"
adoptées,adOpte,adopté,NOM,0.09,0,0,8,0,6,3,"VER,ADJ,NOM"
adoptés,adOpte,adopté,NOM,0.09,0.01,0,7,0,6,3,"VER,ADJ,NOM"
adorateur,adoRat9R,adorateur,NOM,1.34,0.3,1,9,7,6,4,NOM
adorateurs,adoRat9R,adorateur,NOM,1.34,0.71,0,10,0,6,4,NOM
adoration,adoRasj§,adoration,NOM,0.88,0.88,1,9,7,6,4,NOM
adorations,adoRasj§,adoration,NOM,0.88,0,0,10,0,6,4,NOM
adoratrice,adoRatRis,adorateur,NOM,1.34,0.21,0,10,0,0,4,NOM
adoratrices,adoRatRis,adorateur,NOM,1.34,0.11,0,11,0,0,4,NOM
ados,ado,ados,NOM,3.27,3.27,1,4,4,3,2,NOM
adoubement,adub°m@,adoubement,NOM,0.01,0.01,1,10,7,5,4,NOM
adoucissant,adusis@,adoucissant,NOM,0.06,0.06,1,11,9,7,4,"VER,ADJ,NOM"
adoucissement,adusis°m@,adoucissement,NOM,0.01,0.01,1,13,10,7,5,NOM
adoucissements,adusis°m@,adoucissement,NOM,0.01,0,0,14,0,7,5,NOM
adoucisseur,adusis9R,adoucisseur,NOM,0.04,0.03,1,11,10,7,4,NOM
adoucisseurs,adusis9R,adoucisseur,NOM,0.04,0.01,0,12,0,7,4,NOM
adp,adepe,adp,NOM,0.04,0.04,1,3,3,4,3,NOM
adressage,adResaZ,adressage,NOM,0.01,0.01,1,9,7,6,3,NOM
adresse,adREs,adresse,NOM,73.92,67.28,1,7,7,5,2,"NOM,VER"
adresses,adREs,adresse,NOM,73.92,6.65,0,8,0,5,2,"NOM,VER"
adret,adRE,adret,NOM,0,0,1,5,5,4,2,NOM
adrénaline,adRenalin,adrénaline,NOM,3.57,3.56,1,10,4,5,4,NOM
adrénalines,adRenalin,adrénaline,NOM,3.57,0.01,0,11,0,5,4,NOM
adulateur,adylat9R,adulateur,NOM,0.1,0.1,1,9,7,6,4,"ADJ,NOM"
adulation,adylasj§,adulation,NOM,0.16,0.16,1,9,7,6,4,NOM
adulations,adylasj§,adulation,NOM,0.16,0,0,10,0,6,4,NOM
adultat,adylta,adultat,NOM,0,0,1,7,6,6,3,NOM
adulte,adylt,adulte,NOM,23.34,9.78,1,6,6,5,2,"ADJ,NOM"
adultes,adylt,adulte,NOM,23.34,13.56,0,7,0,5,2,"ADJ,NOM"
adultère,adyltER,adultère,NOM,3.69,3.54,1,8,6,6,3,"ADJ,NOM"
adultères,adyltER,adultère,NOM,3.69,0.15,0,9,0,6,3,"ADJ,NOM"
adultération,adylteRasj§,adultération,NOM,0,0,1,12,8,8,5,NOM
adventiste,adv@tist,adventiste,NOM,0.27,0.27,1,10,8,4,3,"ADJ,NOM"
adverbe,advERb,adverbe,NOM,0.11,0.09,1,7,6,6,2,NOM
adverbes,advERb,adverbe,NOM,0.11,0.02,0,8,0,6,2,NOM
adversaire,advERsER,adversaire,NOM,10.96,7.61,1,10,7,7,3,NOM
adversaires,advERsER,adversaire,NOM,10.96,3.36,0,11,0,7,3,NOM
adversité,advERsite,adversité,NOM,1.3,1.27,1,9,7,7,4,NOM
adversités,advERsite,adversité,NOM,1.3,0.02,0,10,0,7,4,NOM
adénine,adenin,adénine,NOM,0.01,0.01,1,7,5,5,3,NOM
adénocarcinome,adenokaRsinom,adénocarcinome,NOM,0.04,0.04,1,14,6,6,6,NOM
adénome,adenom,adénome,NOM,0.05,0.05,1,7,6,6,3,NOM
adénopathie,adenopati,adénopathie,NOM,0.01,0.01,1,11,6,6,5,NOM
adénosine,adenozin,adénosine,NOM,0.07,0.07,1,9,6,6,4,NOM
adénovirus,adenoviRys,adénovirus,NOM,0.01,0.01,1,10,6,6,5,NOM
adéquation,adekwasj§,adéquation,NOM,0.14,0.14,1,10,8,7,4,NOM
aegipans,eZip@,aegipan,NOM,0,0,0,8,0,5,3,NOM
affabilité,afabilite,affabilité,NOM,0.13,0.13,1,10,6,5,5,NOM
affabilités,afabilite,affabilité,NOM,0.13,0,0,11,0,5,5,NOM
affabulation,afabylasj§,affabulation,NOM,0.22,0.2,1,12,10,7,5,NOM
affabulations,afabylasj§,affabulation,NOM,0.22,0.02,0,13,0,7,5,NOM
affabulatrice,afabylatRis,affabulateur,NOM,0.14,0.14,0,13,0,0,5,NOM
affacturage,afaktyRaZ,affacturage,NOM,0.01,0.01,1,11,5,4,4,NOM
affadissement,afadis°m@,affadissement,NOM,0,0,1,13,7,6,5,NOM
affaiblissement,afeblis°m@,affaiblissement,NOM,0.23,0.23,1,15,11,8,5,NOM
affaire,afER,affaire,NOM,393.83,207.5,1,7,7,4,2,"NOM,VER"
affairement,afER°m@,affairement,NOM,0,0,1,11,8,5,4,NOM
affairements,afER°m@,affairement,NOM,0,0,0,12,0,5,4,NOM
affaires,afER,affaire,NOM,393.83,186.32,0,8,0,4,2,"NOM,VER"
affairisme,afERizm,affairisme,NOM,0,0,1,10,9,5,3,NOM
affairiste,afeRist,affairiste,NOM,0.14,0,1,10,9,5,3,"ADJ,NOM"
affairistes,afeRist,affairiste,NOM,0.14,0.14,0,11,0,5,3,NOM
affairé,afeRe,affairé,NOM,0.02,0.02,1,7,7,5,3,"VER,ADJ,NOM"
affairée,afeRe,affairé,NOM,0.02,0,0,8,0,5,3,"VER,ADJ,NOM"
affairées,afeRe,affairé,NOM,0.02,0,0,9,0,5,3,"VER,ADJ,NOM"
affairés,afeRe,affairé,NOM,0.02,0,0,8,0,5,3,"VER,ADJ,NOM"
affaissement,afEs°m@,affaissement,NOM,0.08,0.07,1,12,9,4,4,NOM
affaissements,afEs°m@,affaissement,NOM,0.08,0.01,0,13,0,4,4,NOM
affalement,afal°m@,affalement,NOM,0.01,0.01,1,10,7,5,4,NOM
affamé,afame,affamé,NOM,3.39,1.42,1,6,6,4,3,"VER,ADJ,NOM"
affamée,afame,affamé,NOM,3.39,0.09,0,7,0,4,3,"VER,ADJ,NOM"
affamées,afame,affamé,NOM,3.39,0.05,0,8,0,4,3,"VER,ADJ,NOM"
affamés,afame,affamé,NOM,3.39,1.83,0,7,0,4,3,"VER,ADJ,NOM"
affect,afEkt,affect,NOM,0.26,0.26,1,6,6,5,2,NOM
affectation,afEktasj§,affectation,NOM,2.93,2.65,1,11,7,6,4,NOM
affectations,afEktasj§,affectation,NOM,2.93,0.28,0,12,0,6,4,NOM
affection,afEksj§,affection,NOM,13.06,12.68,1,9,9,7,3,NOM
affections,afEksj§,affection,NOM,13.06,0.38,0,10,0,7,3,"NOM,VER"
affectivité,afEktivite,affectivité,NOM,0.01,0.01,1,11,9,8,5,NOM
affermissement,afERmis°m@,affermissement,NOM,0,0,1,14,8,7,5,NOM
affichage,afiSaZ,affichage,NOM,1.3,1.29,1,9,8,5,3,NOM
affichages,afiSaZ,affichage,NOM,1.3,0.01,0,10,0,5,3,NOM
affiche,afiS,affiche,NOM,9.78,5.38,1,7,7,4,2,"NOM,VER"
affiches,afiS,affiche,NOM,9.78,4.39,0,8,0,4,2,"NOM,VER"
affichette,afiSEt,affichette,NOM,0.26,0.19,1,10,8,5,3,NOM
affichettes,afiSEt,affichette,NOM,0.26,0.07,0,11,0,5,3,NOM
afficheur,afiS9R,afficheur,NOM,0.03,0.01,1,9,8,5,3,NOM
afficheurs,afiS9R,afficheur,NOM,0.03,0.01,0,10,0,5,3,NOM
affichiste,afiSist,affichiste,NOM,0,0,1,10,7,5,3,NOM
affichistes,afiSist,affichiste,NOM,0,0,0,11,0,5,3,NOM
affidavit,afidavi,affidavit,NOM,0.06,0.06,1,9,6,5,4,NOM
affidé,afide,affidé,NOM,0.01,0.01,1,6,6,5,3,NOM
affidés,afide,affidé,NOM,0.01,0,0,7,0,5,3,NOM
affiliation,afiljasj§,affiliation,NOM,0.33,0.26,1,11,7,6,4,NOM
affiliations,afiljasj§,affiliation,NOM,0.33,0.07,0,12,0,6,4,NOM
affilié,afilje,affilié,NOM,0.14,0.03,1,7,7,6,3,"VER,ADJ,NOM"
affiliée,afilje,affilié,NOM,0.14,0,0,8,0,6,3,"VER,ADJ,NOM"
affiliées,afilje,affilié,NOM,0.14,0.04,0,9,0,6,3,"ADJ,NOM"
affiliés,afilje,affilié,NOM,0.14,0.07,0,8,0,6,3,"VER,ADJ,NOM"
affinage,afinaZ,affinage,NOM,0,0,1,8,6,5,3,NOM
affinement,afin°m@,affinement,NOM,0.01,0.01,1,10,7,5,4,NOM
affinité,afinite,affinité,NOM,1.23,0.6,1,8,6,5,4,NOM
affinités,afinite,affinité,NOM,1.23,0.62,0,9,0,5,4,NOM
affiquets,afikE,affiquet,NOM,0,0,0,9,0,0,3,NOM
affirmation,afiRmasj§,affirmation,NOM,1.96,1.27,1,11,10,7,4,NOM
affirmations,afiRmasj§,affirmation,NOM,1.96,0.69,0,12,0,7,4,NOM
affirmative,afiRmativ,affirmative,NOM,0.16,0.16,1,11,11,9,4,"ADJ,NOM"
affleurement,afl9R°m@,affleurement,NOM,0.03,0.03,1,12,9,6,4,NOM
affleurements,afl9R°m@,affleurement,NOM,0.03,0,0,13,0,6,4,NOM
affliction,afliksj§,affliction,NOM,1.27,1.09,1,10,6,5,3,NOM
afflictions,afliksj§,affliction,NOM,1.27,0.18,0,11,0,5,3,NOM
affluence,afly@s,affluence,NOM,0.51,0.51,1,9,8,6,3,NOM
affluent,afly@,affluent,NOM,0.39,0.05,1,8,8,5,3,"VER,ADJ,NOM"
affluents,afly@,affluent,NOM,0.39,0.34,0,9,0,5,3,"ADJ,NOM"
afflux,afly,afflux,NOM,0.25,0.25,1,6,6,4,2,NOM
affolement,afOl°m@,affolement,NOM,0.89,0.89,1,10,7,4,4,NOM
affouage,afwaZ,affouage,NOM,0,0,1,8,6,3,2,NOM
affouages,afwaZ,affouage,NOM,0,0,0,9,0,3,2,NOM
affouillement,afuj°m@,affouillement,NOM,0,0,1,13,10,3,4,NOM
