Word,phon,lemme,cgram,freqlemfilms2,freqfilms2,islem,nblettres,puorth,puphon,nbsyll,cgramortho
absorbent,apsORb,absorber,VER,6.66,0.33,0,9,0,0,2,VER
absorber,apsORbe,absorber,VER,6.66,1.86,1,8,8,7,3,VER
absorbera,apsORb°Ra,absorber,VER,6.66,0.23,0,9,0,0,4,VER
absorberai,apsORb°RE,absorber,VER,6.66,0.02,0,10,0,0,4,VER
absorberaient,apsORb°RE,absorber,VER,6.66,0.11,0,13,0,0,4,VER
absorberait,apsORb°RE,absorber,VER,6.66,0.04,0,11,0,0,4,VER
absorbez,apsORbe,absorber,VER,6.66,0.06,0,8,0,7,3,VER
absorbions,apsORbj§,absorber,VER,6.66,0,0,10,0,0,3,VER
absorbons,apsORb§,absorber,VER,6.66,0,0,9,0,0,3,VER
absorbèrent,apsORbER,absorber,VER,6.66,0.01,0,11,0,0,3,VER
absorbé,apsORbe,absorber,VER,6.66,1.35,0,7,7,7,3,"VER,ADJ"
absorbée,apsORbe,absorber,VER,6.66,0.4,0,8,0,7,3,"VER,ADJ"
absorbées,apsORbe,absorber,VER,6.66,0.07,0,9,0,7,3,"VER,ADJ"
absorbés,apsORbe,absorber,VER,6.66,0.16,0,8,0,7,3,"VER,ADJ"
absoudrai,apsudRE,absoudre,VER,2.66,0.01,0,9,0,0,3,VER
absoudrait,apsudRE,absoudre,VER,2.66,0.14,0,10,0,0,3,VER
absoudre,apsudR,absoudre,VER,2.66,1.08,1,8,6,5,2,VER
absoudriez,apsudRije,absoudre,VER,2.66,0.01,0,10,0,0,4,VER
absous,apsu,absoudre,VER,2.66,1.15,0,6,6,4,2,"VER,ADJ"
absout,apsu,absoudre,VER,2.66,0.11,0,6,0,4,2,VER
absoute,apsut,absoudre,VER,2.66,0,0,7,6,5,2,"VER,ADJ,NOM"
absoutes,apsut,absoudre,VER,2.66,0,0,8,0,5,2,VER
abstenaient,apst°nE,abstenir,VER,4.52,0,0,11,0,0,3,VER
abstenais,apst°nE,abstenir,VER,4.52,0.01,0,9,0,0,3,VER
abstenait,apst°nE,abstenir,VER,4.52,0,0,9,0,0,3,VER
abstenant,apst°n@,abstenir,VER,4.52,0.12,0,9,0,0,3,VER
abstenez,apst°ne,abstenir,VER,4.52,0.57,0,8,0,0,3,VER
absteniez,apst°nje,abstenir,VER,4.52,0.01,0,9,0,0,3,VER
abstenions,apst°nj§,abstenir,VER,4.52,0,0,10,0,0,3,VER
abstenir,apst°niR,abstenir,VER,4.52,1.8,1,8,7,5,3,VER
abstenons,apst°n§,abstenir,VER,4.52,0.02,0,9,0,0,3,VER
abstenu,apst°ny,abstenir,VER,4.52,0.17,0,7,7,0,3,VER
abstenue,apst°ny,abstenir,VER,4.52,0.05,0,8,0,0,3,"VER,ADJ"
abstenues,apst°ny,abstenir,VER,4.52,0.14,0,9,0,0,3,VER
abstenus,apst°ny,abstenir,VER,4.52,0,0,8,0,0,3,VER
abstiendrai,apstj5dRE,abstenir,VER,4.52,0.04,0,11,0,0,3,VER
abstiendraient,apstj5dRE,abstenir,VER,4.52,0,0,14,0,0,3,VER
abstiendrais,apstj5dRE,abstenir,VER,4.52,0.03,0,12,0,0,3,VER
abstiendrait,apstj5dRE,abstenir,VER,4.52,0.02,0,12,0,0,3,VER
abstiendras,apstj5dRa,abstenir,VER,4.52,0.01,0,11,0,0,3,VER
abstiendrions,apstj5dRj§,abstenir,VER,4.52,0,0,13,0,0,3,VER
abstiendrons,apstj5dR§,abstenir,VER,4.52,0.12,0,12,0,0,3,VER
abstiendront,apstj5dR§,abstenir,VER,4.52,0.12,0,12,0,0,3,VER
abstienne,apstjEn,abstenir,VER,4.52,0.02,0,9,0,0,2,VER
abstiennent,apstjEn,abstenir,VER,4.52,0.02,0,11,0,0,2,VER
abstiennes,apstjEn,abstenir,VER,4.52,0.02,0,10,0,0,2,VER
abstiens,apstj5,abstenir,VER,4.52,0.84,0,8,0,0,2,VER
abstient,apstj5,abstenir,VER,4.52,0.17,0,8,0,0,2,VER
abstinrent,apst5R,abstenir,VER,4.52,0.01,0,10,0,0,2,VER
abstins,apst5,abstenir,VER,4.52,0,0,7,0,0,2,VER
abstint,apst5,abstenir,VER,4.52,0.2,0,7,0,0,2,VER
abstraire,apstRER,abstraire,VER,0.27,0.02,1,9,8,7,2,VER
abstrais,apstRE,abstraire,VER,0.27,0,0,8,0,6,2,VER
abstrait,apstRE,abstraire,VER,0.27,0.1,0,8,8,6,2,"VER,ADJ,NOM"
abstraite,apstREt,abstraire,VER,0.27,0.01,0,9,0,0,2,"VER,ADJ"
abstraites,apstREt,abstraire,VER,0.27,0.11,0,10,0,0,2,"VER,ADJ"
abstraits,apstRE,abstraire,VER,0.27,0.03,0,9,0,6,2,"VER,ADJ,NOM"
abstînt,apst5,abstenir,VER,4.52,0,0,7,0,0,2,VER
abusa,abyza,abuser,VER,20,0.02,0,5,0,0,3,VER
abusai,abyzE,abuser,VER,20,0,0,6,0,0,3,VER
abusaient,abyzE,abuser,VER,20,0.04,0,9,0,0,3,VER
abusais,abyzE,abuser,VER,20,0.03,0,7,0,0,3,VER
abusait,abyzE,abuser,VER,20,0.53,0,7,0,0,3,VER
abusant,abyz@,abuser,VER,20,0.24,0,7,0,0,3,VER
abuse,abyz,abuser,VER,20,4.08,0,5,0,0,2,VER
abusent,abyz,abuser,VER,20,1.02,0,7,0,0,2,VER
abuser,abyze,abuser,VER,20,5.87,1,6,6,5,3,VER
abusera,abyz°Ra,abuser,VER,20,0.04,0,7,0,0,4,VER
abuserai,abyz°RE,abuser,VER,20,0.03,0,8,0,0,4,VER
abuserais,abyz°RE,abuser,VER,20,0.09,0,9,0,0,4,VER
abuserait,abyz°RE,abuser,VER,20,0.02,0,9,0,0,4,VER
abuserez,abyz°Re,abuser,VER,20,0.01,0,8,0,0,4,VER
abuseriez,abyz°Rje,abuser,VER,20,0.02,0,9,0,0,4,VER
abuses,abyz,abuser,VER,20,0.5,0,6,0,0,2,VER
abusez,abyze,abuser,VER,20,1.93,0,6,0,5,3,VER
abusiez,abyzje,abuser,VER,20,0.02,0,7,0,0,3,VER
abusons,abyz§,abuser,VER,20,0.37,0,7,0,0,3,VER
abusèrent,abyzER,abuser,VER,20,0,0,9,0,0,3,VER
abusé,abyze,abuser,VER,20,4.59,0,5,5,5,3,"VER,ADJ"
abusée,abyze,abuser,VER,20,0.29,0,6,0,5,3,"VER,ADJ"
abusées,abyze,abuser,VER,20,0.03,0,7,0,5,3,"VER,ADJ"
abusés,abyze,abuser,VER,20,0.22,0,6,0,5,3,"VER,ADJ"
abâtardi,abataRdi,abâtardir,VER,0.14,0,0,8,8,0,4,VER
abâtardies,abataRdi,abâtardir,VER,0.14,0,0,10,0,0,4,VER
abâtardir,abataRdiR,abâtardir,VER,0.14,0,1,9,9,6,4,VER
abâtardirai,abataRdiRE,abâtardir,VER,0.14,0,0,11,0,0,5,VER
abâtardissant,abataRdis@,abâtardir,VER,0.14,0.14,0,13,0,0,5,VER
abêti,abeti,abêtir,VER,0.01,0,0,5,5,5,3,"ADJ,VER"
abêtir,abetiR,abêtir,VER,0.01,0.01,1,6,6,6,3,VER
abêtis,abeti,abêtir,VER,0.01,0,0,6,0,5,3,"ADJ,VER"
abêtissait,abetisE,abêtir,VER,0.01,0,0,10,0,0,4,VER
abêtit,abeti,abêtir,VER,0.01,0,0,6,0,5,3,VER
abîma,abima,abîmer,VER,15.83,0.1,0,5,0,0,3,VER
abîmai,abimE,abîmer,VER,15.83,0,0,6,0,0,3,VER
abîmaient,abimE,abîmer,VER,15.83,0.1,0,9,0,0,3,VER
abîmait,abimE,abîmer,VER,15.83,0.01,0,7,0,0,3,VER
abîmant,abim@,abîmer,VER,15.83,0.01,0,7,0,0,3,VER
abîme,abim,abîmer,VER,15.83,2.21,0,5,5,4,2,"NOM,VER"
abîment,abim,abîmer,VER,15.83,0.31,0,7,0,4,2,VER
abîmer,abime,abîmer,VER,15.83,5.4,1,6,6,5,3,VER
abîmera,abim°Ra,abîmer,VER,15.83,0.04,0,7,0,0,4,VER
abîmerai,abim°RE,abîmer,VER,15.83,0.01,0,8,0,0,4,VER
abîmerais,abim°RE,abîmer,VER,15.83,0.02,0,9,0,0,4,VER
abîmerait,abim°RE,abîmer,VER,15.83,0.08,0,9,0,0,4,VER
abîmeras,abim°Ra,abîmer,VER,15.83,0,0,8,0,0,4,VER
abîmerez,abim°Re,abîmer,VER,15.83,0.01,0,8,0,0,4,VER
abîmeront,abim°R§,abîmer,VER,15.83,0.02,0,9,0,0,4,VER
abîmes,abim,abîmer,VER,15.83,0.72,0,6,0,4,2,"NOM,VER"
abîmez,abime,abîmer,VER,15.83,0.3,0,6,0,5,3,VER
abîmions,abimj§,abîmer,VER,15.83,0,0,8,0,0,3,VER
abîmons,abim§,abîmer,VER,15.83,0,0,7,0,0,3,VER
abîmé,abime,abîmer,VER,15.83,3.57,0,5,0,5,3,VER
abîmée,abime,abîmer,VER,15.83,1.73,0,6,0,5,3,VER
abîmées,abime,abîmer,VER,15.83,0.56,0,7,0,5,3,VER
abîmés,abime,abîmer,VER,15.83,0.61,0,6,0,5,3,VER
académisé,akademize,académiser,VER,0,0,0,9,0,0,5,VER
acagnardai,akaNaRdE,acagnarder,VER,0,0,0,10,0,0,4,VER
acagnardait,akaNaRdE,acagnarder,VER,0,0,0,11,0,0,4,VER
acagnarder,akaNaRde,acagnarder,VER,0,0,1,10,4,4,4,VER
acagnardé,akaNaRde,acagnarder,VER,0,0,0,9,0,4,4,VER
acagnardée,akaNaRde,acagnarder,VER,0,0,0,10,0,4,4,VER
accabla,akabla,accabler,VER,5.55,0.14,0,7,0,0,3,VER
accablai,akablE,accabler,VER,5.55,0,0,8,0,0,3,VER
accablaient,akablE,accabler,VER,5.55,0.03,0,11,0,0,3,VER
accablais,akablE,accabler,VER,5.55,0,0,9,0,0,3,VER
accablait,akablE,accabler,VER,5.55,0.22,0,9,0,0,3,VER
accablant,akabl@,accabler,VER,5.55,0.05,0,9,7,6,3,"ADJ,VER"
accable,akabl,accabler,VER,5.55,2.01,0,7,0,0,2,VER
accablent,akabl,accabler,VER,5.55,0.28,0,9,0,0,2,VER
accabler,akable,accabler,VER,5.55,0.65,1,8,8,6,3,VER
accableraient,akabl°RE,accabler,VER,5.55,0,0,13,0,0,4,VER
accablez,akable,accabler,VER,5.55,0.17,0,8,0,6,3,VER
accablions,akablij§,accabler,VER,5.55,0,0,10,0,0,4,VER
accablât,akabla,accabler,VER,5.55,0,0,8,0,0,3,VER
accablèrent,akablER,accabler,VER,5.55,0,0,11,0,0,3,VER
accablé,akable,accabler,VER,5.55,0.92,0,7,7,6,3,"VER,ADJ"
accablée,akable,accabler,VER,5.55,0.6,0,8,0,6,3,"VER,ADJ"
accablées,akable,accabler,VER,5.55,0.02,0,9,0,6,3,"VER,ADJ"
accablés,akable,accabler,VER,5.55,0.47,0,8,0,6,3,"VER,ADJ"
accalmit,akalmi,accalmir,VER,0,0,0,8,0,4,3,VER
accapara,akapaRa,accaparer,VER,0.97,0.01,0,8,0,0,4,VER
accaparaient,akapaRE,accaparer,VER,0.97,0,0,12,0,0,4,VER
accaparait,akapaRE,accaparer,VER,0.97,0.01,0,10,0,0,4,VER
accaparant,akapaR@,accaparer,VER,0.97,0.03,0,10,8,7,4,"ADJ,VER"
accapare,akapaR,accaparer,VER,0.97,0.34,0,8,0,0,3,VER
accaparer,akapaRe,accaparer,VER,0.97,0.2,1,9,9,7,4,VER
accaparerait,akapaR°RE,accaparer,VER,0.97,0,0,12,0,0,5,VER
accaparez,akapaRe,accaparer,VER,0.97,0.02,0,9,0,7,4,VER
accaparé,akapaRe,accaparer,VER,0.97,0.3,0,8,0,7,4,VER
accaparée,akapaRe,accaparer,VER,0.97,0.06,0,9,0,7,4,VER
accaparées,akapaRe,accaparer,VER,0.97,0,0,10,0,7,4,VER
accaparés,akapaRe,accaparer,VER,0.97,0,0,9,0,7,4,VER
accentua,aks@t8a,accentuer,VER,1.28,0,0,8,0,0,3,VER
accentuai,aks@t8E,accentuer,VER,1.28,0,0,9,0,0,3,VER
accentuaient,aks@t8E,accentuer,VER,1.28,0,0,12,0,0,3,VER
accentuais,aks@t8E,accentuer,VER,1.28,0,0,10,0,0,3,VER
accentuait,aks@t8E,accentuer,VER,1.28,0.01,0,10,0,0,3,VER
accentuant,aks@t8@,accentuer,VER,1.28,0.03,0,10,0,0,3,VER
accentue,aks@ty,accentuer,VER,1.28,0.11,0,8,0,0,3,VER
accentuent,aks@ty,accentuer,VER,1.28,0.07,0,10,0,0,3,VER
accentuer,aks@t8e,accentuer,VER,1.28,0.67,1,9,8,7,3,VER
accentuerait,aks@tyRE,accentuer,VER,1.28,0.01,0,12,0,0,4,VER
accentuez,aks@tye,accentuer,VER,1.28,0.12,0,9,0,0,4,VER
accentuât,aks@t8a,accentuer,VER,1.28,0,0,9,0,0,3,VER
accentuèrent,aks@t8ER,accentuer,VER,1.28,0,0,12,0,0,3,VER
accentué,aks@t8e,accentuer,VER,1.28,0.21,0,8,8,7,3,"VER,ADJ"
accentuée,aks@t8e,accentuer,VER,1.28,0.03,0,9,0,7,3,"VER,ADJ"
accentuées,aks@t8e,accentuer,VER,1.28,0.02,0,10,0,7,3,"VER,ADJ"
accentués,aks@t8e,accentuer,VER,1.28,0.01,0,9,0,7,3,"VER,ADJ"
accepta,aksEpta,accepter,VER,165.84,0.82,0,7,0,0,3,VER
acceptai,aksEptE,accepter,VER,165.84,0.03,0,8,0,0,3,VER
acceptaient,aksEptE,accepter,VER,165.84,0.34,0,11,0,0,3,VER
acceptais,aksEptE,accepter,VER,165.84,0.94,0,9,0,0,3,VER
acceptait,aksEptE,accepter,VER,165.84,1.48,0,9,0,0,3,VER
acceptant,aksEpt@,accepter,VER,165.84,1.35,0,9,8,7,3,"NOM,VER"
acceptassent,aksEptas,accepter,VER,165.84,0,0,12,0,0,3,VER
acceptasses,aksEptas,accepter,VER,165.84,0,0,11,0,0,3,VER
accepte,aksEpt,accepter,VER,165.84,38.41,0,7,0,0,2,VER
acceptent,aksEpt,accepter,VER,165.84,4.45,0,9,0,0,2,VER
accepter,aksEpte,accepter,VER,165.84,43.39,1,8,7,7,3,VER
acceptera,aksEpt°Ra,accepter,VER,165.84,3.98,0,9,0,0,4,VER
accepterai,aksEpt°RE,accepter,VER,165.84,2.73,0,10,0,0,4,VER
accepteraient,aksEpt°RE,accepter,VER,165.84,0.57,0,13,0,0,4,VER
accepterais,aksEpt°RE,accepter,VER,165.84,2.25,0,11,0,0,4,VER
accepterait,aksEpt°RE,accepter,VER,165.84,1.54,0,11,0,0,4,VER
accepteras,aksEpt°Ra,accepter,VER,165.84,0.65,0,10,0,0,4,VER
accepterez,aksEpt°Re,accepter,VER,165.84,0.94,0,10,0,0,4,VER
accepteriez,aksEpt°Rje,accepter,VER,165.84,2.01,0,11,0,0,4,VER
accepterions,aksEpt°Rj§,accepter,VER,165.84,0.03,0,12,0,0,4,VER
accepterons,aksEpt°R§,accepter,VER,165.84,0.31,0,11,0,0,4,VER
accepteront,aksEpt°R§,accepter,VER,165.84,1.34,0,11,0,0,4,VER
acceptes,aksEpt,accepter,VER,165.84,6.79,0,8,0,0,2,VER
acceptez,aksEpte,accepter,VER,165.84,12.53,0,8,0,7,3,VER
acceptiez,aksEptje,accepter,VER,165.84,1,0,9,0,0,3,VER
acceptions,aksEptj§,accepter,VER,165.84,0.21,0,10,0,0,3,"NOM,VER"
acceptons,aksEpt§,accepter,VER,165.84,2.72,0,9,0,0,3,VER
acceptâmes,aksEptam,accepter,VER,165.84,0,0,10,0,0,3,VER
acceptât,aksEpta,accepter,VER,165.84,0.01,0,8,0,0,3,VER
acceptèrent,aksEptER,accepter,VER,165.84,0.04,0,11,0,0,3,VER
accepté,aksEpte,accepter,VER,165.84,28.46,0,7,0,7,3,VER
acceptée,aksEpte,accepter,VER,165.84,4.3,0,8,0,7,3,VER
acceptées,aksEpte,accepter,VER,165.84,0.93,0,9,0,7,3,VER
acceptés,aksEpte,accepter,VER,165.84,1.29,0,8,0,7,3,VER
accessoirise,aksEswaRiz,accessoiriser,VER,0.07,0.01,0,12,0,0,4,VER
accessoiriser,aksEswaRize,accessoiriser,VER,0.07,0.07,1,13,12,6,5,VER
accidente,aksid@t,accidenter,VER,0.19,0.01,0,9,0,0,3,VER
accidenter,aksid@te,accidenter,VER,0.19,0.02,1,10,10,8,4,VER
accidenté,aksid@te,accidenter,VER,0.19,0.12,0,9,9,8,4,"VER,ADJ,NOM"
accidentée,aksid@te,accidenter,VER,0.19,0.04,0,10,0,8,4,"VER,ADJ,NOM"
acclama,aklama,acclamer,VER,1.75,0,0,7,0,0,3,VER
acclamaient,aklamE,acclamer,VER,1.75,0.09,0,11,0,0,3,VER
acclamait,aklamE,acclamer,VER,1.75,0.04,0,9,0,0,3,VER
acclamant,aklam@,acclamer,VER,1.75,0,0,9,0,0,3,VER
acclame,aklam,acclamer,VER,1.75,0.19,0,7,0,0,2,VER
acclament,aklam,acclamer,VER,1.75,0.18,0,9,0,0,2,VER
acclamer,aklame,acclamer,VER,1.75,0.2,1,8,7,6,3,VER
acclamera,aklam°Ra,acclamer,VER,1.75,0.04,0,9,0,0,4,VER
acclamerait,aklam°RE,acclamer,VER,1.75,0.01,0,11,0,0,4,VER
acclameront,aklam°R§,acclamer,VER,1.75,0.03,0,11,0,0,4,VER
acclamez,aklame,acclamer,VER,1.75,0.25,0,8,0,6,3,VER
acclamiez,aklamje,acclamer,VER,1.75,0.01,0,9,0,0,3,VER
acclamons,aklam§,acclamer,VER,1.75,0.05,0,9,0,0,3,VER
acclamé,aklame,acclamer,VER,1.75,0.44,0,7,0,6,3,VER
acclamée,aklame,acclamer,VER,1.75,0.17,0,8,0,6,3,VER
acclamées,aklame,acclamer,VER,1.75,0.02,0,9,0,6,3,VER
acclamés,aklame,acclamer,VER,1.75,0.04,0,8,0,6,3,VER
acclimata,aklimata,acclimater,VER,0.52,0,0,9,0,0,4,VER
acclimatai,aklimatE,acclimater,VER,0.52,0,0,10,0,0,4,VER
acclimate,aklimat,acclimater,VER,0.52,0.01,0,9,0,0,3,VER
acclimatent,aklimat,acclimater,VER,0.52,0.01,0,11,0,0,3,VER
acclimater,aklimate,acclimater,VER,0.52,0.45,1,10,10,8,4,VER
acclimaterait,aklimat°RE,acclimater,VER,0.52,0,0,13,0,0,5,VER
acclimates,aklimat,acclimater,VER,0.52,0,0,10,0,0,3,VER
acclimatez,aklimate,acclimater,VER,0.52,0.02,0,10,0,8,4,VER
acclimaté,aklimate,acclimater,VER,0.52,0.02,0,9,0,8,4,VER
acclimatés,aklimate,acclimater,VER,0.52,0.01,0,10,0,8,4,VER
accointé,akw5te,accointer,VER,0,0,0,8,0,0,3,VER
accointés,akw5te,accointer,VER,0,0,0,9,0,0,3,VER
accola,akola,accoler,VER,0.32,0,0,6,0,0,3,VER
accolait,akolE,accoler,VER,0.32,0,0,8,0,0,3,VER
accolant,akol@,accoler,VER,0.32,0.14,0,8,0,0,3,VER
accole,akOl,accoler,VER,0.32,0,0,6,0,0,2,VER
accolent,akOl,accoler,VER,0.32,0,0,8,0,0,2,VER
accoler,akole,accoler,VER,0.32,0,1,7,7,5,3,VER
accolerais,akOl°RE,accoler,VER,0.32,0.01,0,10,0,0,4,VER
accolé,akole,accoler,VER,0.32,0.03,0,6,6,5,3,VER
accolée,akole,accoler,VER,0.32,0.14,0,7,0,5,3,"VER,ADJ"
accolées,akole,accoler,VER,0.32,0,0,8,0,5,3,"VER,ADJ"
accolés,akole,accoler,VER,0.32,0,0,7,0,5,3,"VER,ADJ"
accommoda,akomoda,accommoder,VER,2.25,0,0,9,0,0,4,VER
accommodai,akomodE,accommoder,VER,2.25,0,0,10,0,0,4,VER
accommodaient,akomodE,accommoder,VER,2.25,0,0,13,0,0,4,VER
accommodais,akomodE,accommoder,VER,2.25,0.01,0,11,0,0,4,VER
accommodait,akomodE,accommoder,VER,2.25,0.01,0,11,0,0,4,VER
accommodant,akomod@,accommoder,VER,2.25,0,0,11,10,7,4,"ADJ,VER"
accommode,akomOd,accommoder,VER,2.25,0.78,0,9,0,0,3,VER
accommodent,akomOd,accommoder,VER,2.25,0.13,0,11,0,0,3,VER
accommoder,akomode,accommoder,VER,2.25,0.69,1,10,10,7,4,VER
accommodera,akomOd°Ra,accommoder,VER,2.25,0.01,0,11,0,0,5,VER
accommoderai,akomOd°RE,accommoder,VER,2.25,0.06,0,12,0,0,5,VER
accommoderaient,akomOd°RE,accommoder,VER,2.25,0,0,15,0,0,5,VER
accommoderais,akomOd°RE,accommoder,VER,2.25,0.16,0,13,0,0,5,VER
accommoderait,akomOd°RE,accommoder,VER,2.25,0.11,0,13,0,0,5,VER
accommoderez,akomOd°Re,accommoder,VER,2.25,0.02,0,12,0,0,5,VER
accommoderions,akomOd°Rj§,accommoder,VER,2.25,0,0,14,0,0,5,VER
accommoderont,akomOd°R§,accommoder,VER,2.25,0.01,0,13,0,0,5,VER
accommodions,akomodj§,accommoder,VER,2.25,0,0,12,0,0,4,VER
accommodons,akomod§,accommoder,VER,2.25,0,0,11,0,0,4,VER
accommodât,akomoda,accommoder,VER,2.25,0,0,10,0,0,4,VER
accommodèrent,akomodER,accommoder,VER,2.25,0.1,0,13,0,0,4,VER
accommodé,akomode,accommoder,VER,2.25,0.13,0,9,0,7,4,VER
accommodée,akomode,accommoder,VER,2.25,0.03,0,10,0,7,4,VER
accommodés,akomode,accommoder,VER,2.25,0,0,10,0,7,4,VER
accompagna,ak§paNa,accompagner,VER,90.56,0.15,0,10,0,0,4,VER
accompagnai,ak§paNE,accompagner,VER,90.56,0.03,0,11,0,0,4,VER
accompagnaient,ak§paNE,accompagner,VER,90.56,0.43,0,14,0,0,4,VER
accompagnais,ak§paNE,accompagner,VER,90.56,0.4,0,12,0,0,4,VER
accompagnait,ak§paNE,accompagner,VER,90.56,2.04,0,12,0,0,4,VER
accompagnant,ak§paN@,accompagner,VER,90.56,0.61,0,12,11,7,4,"ADJ,VER"
accompagne,ak§paN,accompagner,VER,90.56,33.28,0,10,0,0,3,VER
accompagnent,ak§paN,accompagner,VER,90.56,2.08,0,12,0,0,3,VER
accompagner,ak§paNe,accompagner,VER,90.56,24.87,1,11,11,7,4,VER
accompagnera,ak§paN°Ra,accompagner,VER,90.56,1.81,0,12,0,0,5,VER
accompagnerai,ak§paN°RE,accompagner,VER,90.56,1.01,0,13,0,0,5,VER
accompagneraient,ak§paN°RE,accompagner,VER,90.56,0,0,16,0,0,5,VER
accompagnerais,ak§paN°RE,accompagner,VER,90.56,0.16,0,14,0,0,5,VER
accompagnerait,ak§paN°RE,accompagner,VER,90.56,0.09,0,14,0,0,5,VER
accompagneras,ak§paN°Ra,accompagner,VER,90.56,0.52,0,13,0,0,5,VER
accompagnerez,ak§paN°Re,accompagner,VER,90.56,0.65,0,13,0,0,5,VER
accompagneriez,ak§paN°Rje,accompagner,VER,90.56,0.12,0,14,0,0,5,VER
accompagnerons,ak§paN°R§,accompagner,VER,90.56,0.25,0,14,0,0,5,VER
accompagneront,ak§paN°R§,accompagner,VER,90.56,0.52,0,14,0,0,5,VER
accompagnes,ak§paN,accompagner,VER,90.56,5.48,0,11,0,0,3,VER
accompagnez,ak§paNe,accompagner,VER,90.56,4.41,0,11,0,7,4,VER
accompagniez,ak§paNe,accompagner,VER,90.56,0.45,0,12,0,7,4,VER
accompagnions,ak§paN§,accompagner,VER,90.56,0.02,0,13,0,0,4,VER
accompagnons,ak§paN§,accompagner,VER,90.56,0.73,0,12,0,0,4,VER
accompagnâmes,ak§paNam,accompagner,VER,90.56,0,0,13,0,0,4,VER
accompagnât,ak§paNa,accompagner,VER,90.56,0,0,11,0,0,4,VER
accompagnèrent,ak§paNER,accompagner,VER,90.56,0,0,14,0,0,4,VER
accompagné,ak§paNe,accompagner,VER,90.56,5.67,0,10,10,7,4,"VER,ADJ"
accompagnée,ak§paNe,accompagner,VER,90.56,3.67,0,11,0,7,4,"VER,ADJ"
accompagnées,ak§paNe,accompagner,VER,90.56,0.1,0,12,0,7,4,"VER,ADJ"
accompagnés,ak§paNe,accompagner,VER,90.56,1,0,11,0,7,4,"VER,ADJ"
accompli,ak§pli,accomplir,VER,25,5.98,0,8,8,6,3,"ADJ,NOM,VER"
accomplie,ak§pli,accomplir,VER,25,1.05,0,9,0,6,3,"ADJ,VER"
accomplies,ak§pli,accomplir,VER,25,0.23,0,10,0,6,3,"ADJ,VER"
accomplir,ak§pliR,accomplir,VER,25,9.31,1,9,9,7,3,VER
accomplira,ak§pliRa,accomplir,VER,25,0.55,0,10,0,0,4,VER
accomplirai,ak§pliRE,accomplir,VER,25,0.33,0,11,0,0,4,VER
accompliraient,ak§pliRE,accomplir,VER,25,0.01,0,14,0,0,4,VER
accomplirais,ak§pliRE,accomplir,VER,25,0,0,12,0,0,4,VER
accomplirait,ak§pliRE,accomplir,VER,25,0.12,0,12,0,0,4,VER
accompliras,ak§pliRa,accomplir,VER,25,0.05,0,11,0,0,4,VER
accomplirent,ak§pliR,accomplir,VER,25,0.01,0,12,0,7,3,VER
accomplirez,ak§pliRe,accomplir,VER,25,0.09,0,11,0,0,4,VER
accomplirons,ak§pliR§,accomplir,VER,25,0.17,0,12,0,0,4,VER
accompliront,ak§pliR§,accomplir,VER,25,0.04,0,12,0,0,4,VER
accomplis,ak§pli,accomplir,VER,25,1.51,0,9,0,6,3,"ADJ,VER"
accomplissaient,ak§plisE,accomplir,VER,25,0,0,15,0,0,4,VER
accomplissais,ak§plisE,accomplir,VER,25,0.02,0,13,0,0,4,VER
accomplissait,ak§plisE,accomplir,VER,25,0.05,0,13,0,0,4,VER
accomplissant,ak§plis@,accomplir,VER,25,0.17,0,13,0,0,4,VER
accomplisse,ak§plis,accomplir,VER,25,1.04,0,11,0,0,3,VER
accomplissent,ak§plis,accomplir,VER,25,1.12,0,13,0,0,3,VER
accomplissez,ak§plise,accomplir,VER,25,0.54,0,12,0,0,4,VER
accomplissiez,ak§plisje,accomplir,VER,25,0.02,0,13,0,0,4,VER
accomplissions,ak§plisj§,accomplir,VER,25,0.16,0,14,0,0,4,VER
accomplissons,ak§plis§,accomplir,VER,25,0.28,0,13,0,0,4,VER
accomplit,ak§pli,accomplir,VER,25,2.14,0,9,0,6,3,VER
accomplît,ak§pli,accomplir,VER,25,0,0,9,0,6,3,VER
accorda,akORda,accorder,VER,52.27,0.38,0,7,0,0,3,VER
accordai,akORdE,accorder,VER,52.27,0,0,8,0,0,3,VER
accordaient,akORdE,accorder,VER,52.27,0.17,0,11,0,0,3,VER
accordais,akORdE,accorder,VER,52.27,0.44,0,9,0,0,3,VER
accordait,akORdE,accorder,VER,52.27,0.7,0,9,0,0,3,VER
accordant,akORd@,accorder,VER,52.27,0.24,0,9,0,0,3,VER
accordas,akORda,accorder,VER,52.27,0.01,0,8,0,0,3,VER
accordassent,akORdas,accorder,VER,52.27,0,0,12,0,0,3,VER
accorde,akORd,accorder,VER,52.27,17.04,0,7,0,0,2,VER
accordent,akORd,accorder,VER,52.27,1.31,0,9,0,0,2,VER
accorder,akORde,accorder,VER,52.27,10.59,1,8,8,6,3,VER
accordera,akORd°Ra,accorder,VER,52.27,0.98,0,9,0,0,4,VER
accorderai,akORd°RE,accorder,VER,52.27,0.46,0,10,0,0,4,VER
accorderaient,akORd°RE,accorder,VER,52.27,0,0,13,0,0,4,VER
accorderais,akORd°RE,accorder,VER,52.27,0.24,0,11,0,0,4,VER
accorderait,akORd°RE,accorder,VER,52.27,0.08,0,11,0,0,4,VER
accorderas,akORd°Ra,accorder,VER,52.27,0.06,0,10,0,0,4,VER
